queue_order,diversity,job_duration_s,slow_reconfig_s,fast_reconfig_s,window_size,static_makespan_s,per_job_makespan_s,stratocs_makespan_s,oracle_makespan_s,static_speedup,per_job_speedup,oracle_loss_pct,reconfig_fraction,slow_reconfig_reduction_pct,retained_improvement_pct,verdict
random_avg,high,259200,1,0,10,5184000.0,4558800.7639999995,4592862.056,4558780.7639999995,1.1287079683196128,0.992583863485405,0.7475966440223436,4.3545832111096175e-07,90.0,94.54922528967103,serious
clustered,high,259200,1,0,20,5184000.0,4558800.764,4592861.056,4558780.764,1.1287082140723048,0.9925840795999035,0.7475747083326878,2.1772920796147857e-07,95.0,94.54922528967111,serious
random_avg,high,259200,1,0,20,5184000.0,4558800.7639999995,4592861.056,4558780.7639999995,1.1287082140723048,0.9925840795999032,0.7475747083327056,2.1772920796147857e-07,95.0,94.549225289671,serious
clustered,high,259200,1,0.001,2,5184000.0,4558800.784,4571898.204,4558780.764,1.1338835137371313,0.9971352336785319,0.2877400927806306,2.191649847153946e-06,50.0,97.90354818833502,narrow_keep
random_avg,high,259200,1,0.001,2,5184000.0,4558800.783999999,4576284.2568,4558780.7639999995,1.1327974673567063,0.9961801663385352,0.3839511857692779,2.1895506602843743e-06,50.0,97.20202581866816,narrow_keep
clustered,high,259200,1,0.001,5,5184000.0,4558800.784,4580348.604,4558780.764,1.1317915836084689,0.9952955938809586,0.47310544455916315,8.776624548815672e-07,80.0,96.55099863242206,serious
random_avg,high,259200,1,0.001,5,5184000.0,4558800.783999999,4590351.585599999,4558780.7639999995,1.1293260437551407,0.9931274023268813,0.6925277444642486,8.75750520041602e-07,80.0,94.9510827910612,serious
clustered,high,259200,1,0.001,10,5184000.0,4558800.784,4592862.075999999,4558780.764,1.1287079634045603,0.9925838635176992,0.7475970827361067,4.3981290240686953e-07,90.0,94.54922528967111,serious
random_avg,high,259200,1,0.001,10,5184000.0,4558800.783999999,4592862.075999999,4558780.7639999995,1.1287079634045603,0.9925838635176991,0.74759708273612,4.3981290240686953e-07,90.0,94.54922528967103,serious
clustered,high,259200,1,0.001,20,5184000.0,4558800.784,4592861.075999999,4558780.764,1.12870820915725,0.9925840796321966,0.7475751470464642,2.220837911536256e-07,95.0,94.54922528967111,serious
random_avg,high,259200,1,0.001,20,5184000.0,4558800.783999999,4592861.075999999,4558780.7639999995,1.12870820915725,0.9925840796321965,0.747575147046482,2.220837911536256e-07,95.0,94.549225289671,serious
clustered,high,259200,1,0.01,2,5184000.0,4558800.964000001,4571898.384000001,4558780.764,1.1338834690950557,0.9971352337913204,0.287744041204796,2.2310207146546233e-06,50.0,97.90354818833502,narrow_keep
random_avg,high,259200,1,0.01,2,5184000.0,4558800.964,4576284.4368,4558780.7639999995,1.1327974228000797,0.9961801664887574,0.38395513419342553,2.2288838180094155e-06,50.0,97.20202581866816,narrow_keep
clustered,high,259200,1,0.01,5,5184000.0,4558800.964000001,4580348.784000001,4558780.764,1.1317915391309639,0.9952955940658339,0.47310939298330634,9.169607377218458e-07,80.0,96.55099863242206,serious
random_avg,high,259200,1,0.01,5,5184000.0,4558800.964,4590351.7656,4558780.7639999995,1.129325999471177,0.9931274025963475,0.6925316928884007,9.14963194016e-07,80.0,94.9510827910612,serious
clustered,high,259200,1,0.01,10,5184000.0,4558800.964000001,4592862.256,4558780.764,1.1287079191690872,0.9925838638083468,0.7476010311602499,4.790041323634244e-07,90.0,94.54922528967111,serious
random_avg,high,259200,1,0.01,10,5184000.0,4558800.964,4592862.256,4558780.7639999995,1.1287079191690872,0.9925838638083467,0.7476010311602632,4.790041323634244e-07,90.0,94.54922528967103,serious
clustered,high,259200,1,0.01,20,5184000.0,4558800.964000001,4592861.256,4558780.764,1.1287081649217579,0.9925840799228359,0.7475790954706074,2.6127503817633285e-07,95.0,94.54922528967111,serious
random_avg,high,259200,1,0.01,20,5184000.0,4558800.964,4592861.256,4558780.7639999995,1.1287081649217579,0.9925840799228357,0.7475790954706252,2.6127503817633285e-07,95.0,94.549225289671,serious
clustered,high,259200,5,0,2,5184000.0,4558880.764,4571938.184,4558780.764,1.1338735983224746,0.9971440077545896,0.28861708165266453,1.0936280848017693e-05,50.0,97.90354818833502,narrow_keep
random_avg,high,259200,5,0,2,5184000.0,4558880.7639999995,4576324.2368,4558780.7639999995,1.1327875709209287,0.9961889403490949,0.38482817464130736,1.0925806046691058e-05,50.0,97.20202581866816,narrow_keep
clustered,high,259200,5,0,5,5184000.0,4558880.764,4580364.584000001,4558780.764,1.1317876350080518,0.9953095829805673,0.47345597687971086,4.3664646412347675e-06,80.0,96.55099863242206,serious
random_avg,high,259200,5,0,5,5184000.0,4558880.7639999995,4590367.565599999,4558780.7639999995,1.1293221123368022,0.9931413684977034,0.6928782767847874,4.3569525938919835e-06,80.0,94.9510827910612,serious
clustered,high,259200,5,0,10,5184000.0,4558880.764,4592870.056,4558780.764,1.1287060023019297,0.9925995528753101,0.7477721295394923,2.177287813082426e-06,90.0,94.54922528967111,serious
random_avg,high,259200,5,0,10,5184000.0,4558880.7639999995,4592870.056,4558780.7639999995,1.1287060023019297,0.99259955287531,0.7477721295395057,2.177287813082426e-06,90.0,94.54922528967103,serious
clustered,high,259200,5,0,20,5184000.0,4558880.764,4592865.056,4558780.764,1.128707231062179,0.9926006334639413,0.7476624510912577,1.0886450916880584e-06,95.0,94.54922528967111,serious
random_avg,high,259200,5,0,20,5184000.0,4558880.7639999995,4592865.056,4558780.7639999995,1.128707231062179,0.9926006334639412,0.7476624510912755,1.0886450916880584e-06,95.0,94.549225289671,serious
clustered,high,259200,5,0.001,2,5184000.0,4558880.784,4571938.204,4558780.764,1.1338735933623305,0.9971440077670831,0.28861752036644095,1.0940655312496872e-05,50.0,97.90354818833502,narrow_keep
random_avg,high,259200,5,0.001,2,5184000.0,4558880.783999999,4576324.2568,4558780.7639999995,1.1327875659702789,0.9961889403657477,0.3848286133550882,1.093017632134131e-05,50.0,97.20202581866816,narrow_keep
clustered,high,259200,5,0.001,5,5184000.0,4558880.784,4580364.604,4558780.764,1.1317876300661414,0.9953095830010479,0.4734564155934873,4.370831086790924e-06,80.0,96.55099863242206,serious
random_avg,high,259200,5,0.001,5,5184000.0,4558880.783999999,4590367.585599999,4558780.7639999995,1.129322107416396,0.9931413685275832,0.6928787154985727,4.361309527483844e-06,80.0,94.9510827910612,serious
clustered,high,259200,5,0.001,10,5184000.0,4558880.784,4592870.075999999,4558780.764,1.1287059973868943,0.9925995529075359,0.7477725682532688,2.1816423792084642e-06,90.0,94.54922528967111,serious
random_avg,high,259200,5,0.001,10,5184000.0,4558880.783999999,4592870.075999999,4558780.7639999995,1.1287059973868943,0.9925995529075358,0.7477725682532821,2.1816423792084642e-06,90.0,94.54922528967103,serious
clustered,high,259200,5,0.001,20,5184000.0,4558880.784,4592865.075999999,4558780.764,1.128707226147133,0.9926006334961625,0.7476628898050564,1.092999667295256e-06,95.0,94.54922528967111,serious
random_avg,high,259200,5,0.001,20,5184000.0,4558880.783999999,4592865.075999999,4558780.7639999995,1.128707226147133,0.9926006334961623,0.7476628898050608,1.092999667295256e-06,95.0,94.549225289671,serious
clustered,high,259200,5,0.01,2,5184000.0,4558880.964000001,4571938.384000001,4558780.764,1.133873548721036,0.9971440078795253,0.28862146879060635,1.0980025491087195e-05,50.0,97.90354818833502,narrow_keep
random_avg,high,259200,5,0.01,2,5184000.0,4558880.964,4576324.4368,4558780.7639999995,1.132787521414431,0.9961889405156235,0.38483256177923586,1.0969508791474622e-05,50.0,97.20202581866816,narrow_keep
clustered,high,259200,5,0.01,5,5184000.0,4558880.964000001,4580364.784000001,4558780.764,1.131787585588947,0.9953095831853727,0.4734603640176305,4.410129095080387e-06,80.0,96.55099863242206,serious
random_avg,high,259200,5,0.01,5,5184000.0,4558880.964,4590367.7656,4558780.7639999995,1.129322063132741,0.9931413687965007,0.6928826639227248,4.400521928102116e-06,80.0,94.9510827910612,serious
clustered,high,259200,5,0.01,10,5184000.0,4558880.964000001,4592870.256,4558780.764,1.1287059531515753,0.9925995531975682,0.7477765166774342,2.2208334726362012e-06,90.0,94.54922528967111,serious
random_avg,high,259200,5,0.01,10,5184000.0,4558880.964,4592870.256,4558780.7639999995,1.1287059531515753,0.9925995531975681,0.7477765166774386,2.2208334726362012e-06,90.0,94.54922528967103,serious
clustered,high,259200,5,0.01,20,5184000.0,4558880.964000001,4592865.256,4558780.764,1.1287071819117178,0.9926006337861527,0.7476668382291995,1.1321908460534206e-06,95.0,94.54922528967111,serious
random_avg,high,259200,5,0.01,20,5184000.0,4558880.964,4592865.256,4558780.7639999995,1.1287071819117178,0.9926006337861525,0.7476668382292173,1.1321908460534206e-06,95.0,94.549225289671,serious
clustered,high,259200,30,0,2,5184000.0,4559380.764,4572188.184,4558780.764,1.1338115999120477,0.9971988423300645,0.29410100406399575,6.561409721713239e-05,50.0,97.90354818833502,narrow_keep
random_avg,high,259200,30,0,2,5184000.0,4559380.7639999995,4576574.2368,4558780.7639999995,1.1327256911765546,0.9962437745445577,0.39031209705262526,6.555125527642098e-05,50.0,97.20202581866816,narrow_keep
clustered,high,259200,30,0,5,5184000.0,4559380.764,4580464.584000001,4558780.764,1.1317629259940587,0.995397012767297,0.4756495458442256,2.61982158794921e-05,80.0,96.55099863242206,serious
random_avg,high,259200,30,0,5,5184000.0,4559380.7639999995,4590467.565599999,4558780.7639999995,1.1292975108411247,0.9932286550467024,0.6950718457493199,2.6141146084285293e-05,80.0,94.9510827910612,serious
clustered,high,259200,30,0,10,5184000.0,4559380.764,4592920.056,4558780.764,1.1286937148465797,0.9926976103239191,0.7488689140217497,1.3063584662576152e-05,90.0,94.54922528967111,serious
random_avg,high,259200,30,0,10,5184000.0,4559380.7639999995,4592920.056,4558780.7639999995,1.1286937148465797,0.992697610323919,0.748868914021763,1.3063584662576152e-05,90.0,94.54922528967103,serious
clustered,high,259200,30,0,20,5184000.0,4559380.764,4592890.056,4558780.764,1.1287010872876857,0.9927040944609105,0.7482108433323864,6.5318349958778115e-06,95.0,94.54922528967111,serious
random_avg,high,259200,30,0,20,5184000.0,4559380.7639999995,4592890.056,4558780.7639999995,1.1287010872876857,0.9927040944609103,0.7482108433324042,6.5318349958778115e-06,95.0,94.549225289671,serious
clustered,high,259200,30,0.001,2,5184000.0,4559380.784,4572188.204,4558780.764,1.133811594952446,0.9971988423423176,0.29410144277777217,6.561847120324708e-05,50.0,97.90354818833502,narrow_keep
random_avg,high,259200,30,0.001,2,5184000.0,4559380.783999999,4576574.2568,4558780.7639999995,1.1327256862264454,0.99624377456097,0.3903125357664061,6.555562507362233e-05,50.0,97.20202581866816,narrow_keep
clustered,high,259200,30,0.001,5,5184000.0,4559380.784,4580464.604,4558780.764,1.131762921052364,0.9953970127873953,0.4756499845580242,2.62025821343952e-05,80.0,96.55099863242206,serious
random_avg,high,259200,30,0.001,5,5184000.0,4559380.783999999,4590467.585599999,4558780.7639999995,1.129297505920933,0.9932286550762012,0.6950722844631008,2.6145502828053695e-05,80.0,94.9510827910612,serious
clustered,high,259200,30,0.001,10,5184000.0,4559380.784,4592920.075999999,4558780.764,1.128693709931651,0.9926976103557176,0.7488693527355483,1.3067939133892303e-05,90.0,94.54922528967111,serious
random_avg,high,259200,30,0.001,10,5184000.0,4559380.783999999,4592920.075999999,4558780.7639999995,1.128693709931651,0.9926976103557175,0.7488693527355528,1.3067939133892303e-05,90.0,94.54922528967103,serious
clustered,high,259200,30,0.001,20,5184000.0,4559380.784,4592890.075999999,4558780.764,1.128701082372693,0.9927040944926809,0.748211282046185,6.536189524079523e-06,95.0,94.54922528967111,serious
random_avg,high,259200,30,0.001,20,5184000.0,4559380.783999999,4592890.075999999,4558780.7639999995,1.128701082372693,0.9927040944926807,0.7482112820462028,6.536189524079523e-06,95.0,94.549225289671,serious
clustered,high,259200,30,0.01,2,5184000.0,4559380.964000001,4572188.384000001,4558780.764,1.1338115503160333,0.9971988424525948,0.29410539120191537,6.565783707655733e-05,50.0,97.90354818833502,narrow_keep
random_avg,high,259200,30,0.01,2,5184000.0,4559380.964,4576574.4368,4558780.7639999995,1.1327256416754654,0.996243774708681,0.39031648419056264,6.55949532467158e-05,50.0,97.20202581866816,narrow_keep
clustered,high,259200,30,0.01,5,5184000.0,4559380.964000001,4580464.784000001,4558780.764,1.1317628765771117,0.9953970129682804,0.4756539329821674,2.624187842680726e-05,80.0,96.55099863242206,serious
random_avg,high,259200,30,0.01,5,5184000.0,4559380.964,4590467.7656,4558780.7639999995,1.1292974616392073,0.9932286553416902,0.6950762328872484,2.618471352026094e-05,80.0,94.9510827910612,serious
clustered,high,259200,30,0.01,10,5184000.0,4559380.964000001,4592920.256,4558780.764,1.1286936656972952,0.9926976106419036,0.7488733011596915,1.3107129374031092e-05,90.0,94.54922528967111,serious
random_avg,high,259200,30,0.01,10,5184000.0,4559380.964,4592920.256,4558780.7639999995,1.1286936656972952,0.9926976106419035,0.7488733011597049,1.3107129374031092e-05,90.0,94.54922528967103,serious
clustered,high,259200,30,0.01,20,5184000.0,4559380.964000001,4592890.256,4558780.764,1.1287010381377596,0.9927040947786149,0.7482152304703282,6.575380276188337e-06,95.0,94.54922528967111,serious
random_avg,high,259200,30,0.01,20,5184000.0,4559380.964,4592890.256,4558780.7639999995,1.1287010381377596,0.9927040947786147,0.748215230470346,6.575380276188337e-06,95.0,94.549225289671,serious
clustered,high,259200,120,0,2,5184000.0,4561180.764,4573088.184,4558780.764,1.133588461761445,0.9973961971602339,0.3138431247447393,0.000262404736518853,50.0,97.90354818833502,narrow_keep
random_avg,high,259200,120,0,2,5184000.0,4561180.7639999995,4577474.2368,4558780.7639999995,1.1325029800627406,0.9964411280545618,0.4100542177333866,0.0002621534676071159,50.0,97.20202581866816,narrow_keep
clustered,high,259200,120,0,5,5184000.0,4561180.764,4580824.584000001,4558780.764,1.1316739824761644,0.9957117283930468,0.48354639411654077,0.00010478462800705226,80.0,96.55099863242206,serious
random_avg,high,259200,120,0,5,5184000.0,4561180.7639999995,4590827.565599999,4558780.7639999995,1.1292089543309378,0.9935428551371197,0.7029686940216173,0.00010455638466027203,80.0,94.9510827910612,serious
clustered,high,259200,120,0,10,5184000.0,4561180.764,4593100.056,4558780.764,1.1286494822223834,0.9930505994620554,0.7528173381579073,5.225229084362886e-05,90.0,94.54922528967111,serious
random_avg,high,259200,120,0,10,5184000.0,4561180.7639999995,4593100.056,4558780.7639999995,1.1286494822223834,0.9930505994620553,0.7528173381579206,5.225229084362886e-05,90.0,94.54922528967103,serious
clustered,high,259200,120,0,20,5184000.0,4561180.764,4592980.056,4558780.764,1.1286789702532947,0.993076544724278,0.7501850554004763,2.6126828015122566e-05,95.0,94.54922528967111,serious
random_avg,high,259200,120,0,20,5184000.0,4561180.7639999995,4592980.056,4558780.7639999995,1.1286789702532947,0.9930765447242778,0.7501850554004941,2.6126828015122566e-05,95.0,94.549225289671,serious
clustered,high,259200,120,0.001,2,5184000.0,4561180.784,4573088.204,4558780.764,1.1335884568037953,0.9973961971716214,0.3138435634585379,0.0002624091087835051,50.0,97.90354818833502,narrow_keep
random_avg,high,259200,120,0.001,2,5184000.0,4561180.783999999,4577474.2568,4558780.7639999995,1.132502975114578,0.9964411280701085,0.41005465644716743,0.0002621578356861489,50.0,97.20202581866816,narrow_keep
clustered,high,259200,120,0.001,5,5184000.0,4561180.784,4580824.604,4558780.764,1.1316739775352462,0.9957117284117696,0.4835468328303172,0.00010478899357570774,80.0,96.55099863242206,serious
random_avg,high,259200,120,0.001,5,5184000.0,4561180.783999999,4590827.585599999,4558780.7639999995,1.1292089494115178,0.9935428551652473,0.7029691327354071,0.00010456074072077869,80.0,94.9510827910612,serious
clustered,high,259200,120,0.001,10,5184000.0,4561180.784,4593100.075999999,4558780.764,1.1286494773078402,0.9930505994923157,0.7528177768716837,5.225664497365505e-05,90.0,94.54922528967111,serious
random_avg,high,259200,120,0.001,10,5184000.0,4561180.783999999,4593100.075999999,4558780.7639999995,1.1286494773078402,0.9930505994923156,0.752817776871697,5.225664497365505e-05,90.0,94.54922528967103,serious
clustered,high,259200,120,0.001,20,5184000.0,4561180.784,4592980.075999999,4558780.764,1.1286789653384948,0.993076544754426,0.7501854941142527,2.6131182372670935e-05,95.0,94.54922528967111,serious
random_avg,high,259200,120,0.001,20,5184000.0,4561180.783999999,4592980.075999999,4558780.7639999995,1.1286789653384948,0.9930765447544257,0.7501854941142705,2.6131182372670935e-05,95.0,94.549225289671,serious
clustered,high,259200,120,0.01,2,5184000.0,4561180.964000001,4573088.384000001,4558780.764,1.1335884121849502,0.997396197274109,0.3138475118826811,0.000262448459163653,50.0,97.90354818833502,narrow_keep
